"rawScores","guideScore","log2_rate_ratio","repl0_fc","chrom","label","start","end"
NA,NA,NA,NA,"chr8","chr",129044497,129044517
NA,NA,NA,NA,"chr8","chr",129044503,129044523
NA,NA,NA,NA,"chr8","chr",129044504,129044524
NA,NA,NA,NA,"chr8","chr",129044510,129044530
NA,NA,NA,NA,"chr8","chr",129044511,129044531
NA,NA,NA,NA,"chr8","chr",129044512,129044532
NA,NA,NA,NA,"chr8","chr",129044527,129044547
NA,NA,NA,NA,"chr8","chr",129044530,129044550
NA,NA,NA,NA,"chr8","chr",129044531,129044551
NA,NA,NA,NA,"chr8","chr",129044543,129044563
NA,NA,NA,NA,"chr8","chr",129044544,129044564
NA,NA,NA,NA,"chr8","chr",129044546,129044566
NA,NA,NA,NA,"chr8","chr",129044549,129044569
NA,NA,NA,NA,"chr8","chr",129044552,129044572
NA,NA,NA,NA,"chr8","chr",129044581,129044601
NA,NA,NA,NA,"chr8","chr",129044582,129044602
NA,NA,NA,NA,"chr8","chr",129044583,129044603
NA,NA,NA,NA,"chr8","chr",129044588,129044608
NA,NA,NA,NA,"chr8","chr",129044595,129044615
NA,NA,NA,NA,"chr8","chr",129044602,129044622
NA,NA,NA,NA,"NA","neg",NA,NA
NA,NA,NA,NA,"chr8","chr",129044615,129044635
NA,NA,NA,NA,"chr8","chr",129044616,129044636
NA,NA,NA,NA,"chr8","chr",129044642,129044662
NA,NA,NA,NA,"chr8","chr",129044644,129044664
NA,NA,NA,NA,"chr8","chr",129044649,129044669
NA,NA,NA,NA,"chr8","chr",129044654,129044674
NA,NA,NA,NA,"chr8","chr",129044670,129044690
NA,NA,NA,NA,"chr8","chr",129044673,129044693
NA,NA,NA,NA,"chr8","chr",129044680,129044700
NA,NA,NA,NA,"chr8","chr",129044709,129044729
NA,NA,NA,NA,"chr8","chr",129044739,129044759
NA,NA,NA,NA,"chr8","chr",129044740,129044760
NA,NA,NA,NA,"chr8","chr",129044759,129044779
NA,NA,NA,NA,"chr8","chr",129044760,129044780
NA,NA,NA,NA,"chr8","chr",129044796,129044816
NA,NA,NA,NA,"chr8","chr",129044835,129044855
NA,NA,NA,NA,"chr8","chr",129044880,129044900
NA,NA,NA,NA,"chr8","chr",129044903,129044923
NA,NA,NA,NA,"chr8","chr",129044906,129044926
NA,NA,NA,NA,"chr8","chr",129044914,129044934
NA,NA,NA,NA,"chr8","chr",129044915,129044935
NA,NA,NA,NA,"chr8","chr",129044925,129044945
NA,NA,NA,NA,"chr8","chr",129044926,129044946
NA,NA,NA,NA,"chr8","chr",129044931,129044951
NA,NA,NA,NA,"chr8","chr",129044937,129044957
NA,NA,NA,NA,"chr8","chr",129044939,129044959
NA,NA,NA,NA,"chr8","chr",129044940,129044960
NA,NA,NA,NA,"chr8","chr",129044942,129044962
NA,NA,NA,NA,"chr8","chr",129044960,129044980
NA,NA,NA,NA,"chr8","chr",129045010,129045030
NA,NA,NA,NA,"chr8","chr",129045029,129045049
NA,NA,NA,NA,"chr8","chr",129045029,129045049
NA,NA,NA,NA,"chr8","chr",129045030,129045050
NA,NA,NA,NA,"chr8","chr",129045031,129045051
NA,NA,NA,NA,"chr8","chr",129045032,129045052
NA,NA,NA,NA,"chr8","chr",129045039,129045059
NA,NA,NA,NA,"chr8","chr",129045048,129045068
NA,NA,NA,NA,"chr8","chr",129045083,129045103
NA,NA,NA,NA,"chr8","chr",129045098,129045118
NA,NA,NA,NA,"chr8","chr",129045103,129045123
NA,NA,NA,NA,"chr8","chr",129045112,129045132
NA,NA,NA,NA,"chr8","chr",129045117,129045137
NA,NA,NA,NA,"chr8","chr",129045118,129045138
NA,NA,NA,NA,"chr8","chr",129045123,129045143
NA,NA,NA,NA,"chr8","chr",129045138,129045158
NA,NA,NA,NA,"chr8","chr",129045144,129045164
NA,NA,NA,NA,"chr8","chr",129045157,129045177
NA,NA,NA,NA,"chr8","chr",129045172,129045192
NA,NA,NA,NA,"chr8","chr",129045177,129045197
NA,NA,NA,NA,"chr8","chr",129045177,129045197
NA,NA,NA,NA,"chr8","chr",129045178,129045198
NA,NA,NA,NA,"chr8","chr",129045182,129045202
NA,NA,NA,NA,"chr8","chr",129045182,129045202
NA,NA,NA,NA,"chr8","chr",129045193,129045213
NA,NA,NA,NA,"chr8","chr",129045200,129045220
NA,NA,NA,NA,"chr8","chr",129045203,129045223
NA,NA,NA,NA,"chr8","chr",129045206,129045226
NA,NA,NA,NA,"chr8","chr",129045207,129045227
NA,NA,NA,NA,"chr8","chr",129045243,129045263
NA,NA,NA,NA,"chr8","chr",129045248,129045268
NA,NA,NA,NA,"chr8","chr",129045249,129045269
NA,NA,NA,NA,"chr8","chr",129045255,129045275
NA,NA,NA,NA,"chr8","chr",129045259,129045279
NA,NA,NA,NA,"chr8","chr",129045260,129045280
NA,NA,NA,NA,"chr8","chr",129045260,129045280
NA,NA,NA,NA,"chr8","chr",129045261,129045281
NA,NA,NA,NA,"chr8","chr",129045288,129045308
NA,NA,NA,NA,"chr8","chr",129045292,129045312
NA,NA,NA,NA,"chr8","chr",129045314,129045334
NA,NA,NA,NA,"chr8","chr",129045332,129045352
NA,NA,NA,NA,"chr8","chr",129045333,129045353
NA,NA,NA,NA,"chr8","chr",129045385,129045405
NA,NA,NA,NA,"chr8","chr",129045424,129045444
NA,NA,NA,NA,"chr8","chr",129045434,129045454
NA,NA,NA,NA,"chr8","chr",129045440,129045460
NA,NA,NA,NA,"chr8","chr",129045449,129045469
NA,NA,NA,NA,"chr8","chr",129045457,129045477
NA,NA,NA,NA,"chr8","chr",129045458,129045478
NA,NA,NA,NA,"chr8","chr",129045465,129045485
NA,NA,NA,NA,"chr8","chr",129045466,129045486
NA,NA,NA,NA,"chr8","chr",129045467,129045487
NA,NA,NA,NA,"chr8","chr",129045469,129045489
NA,NA,NA,NA,"chr8","chr",129045478,129045498
NA,NA,NA,NA,"chr8","chr",129045485,129045505
NA,NA,NA,NA,"chr8","chr",129045497,129045517
NA,NA,NA,NA,"chr8","chr",129045507,129045527
NA,NA,NA,NA,"chr8","chr",129045528,129045548
NA,NA,NA,NA,"chr8","chr",129045528,129045548
NA,NA,NA,NA,"chr8","chr",129045545,129045565
NA,NA,NA,NA,"chr8","chr",129045549,129045569
NA,NA,NA,NA,"chr8","chr",129045602,129045622
NA,NA,NA,NA,"chr8","chr",129045603,129045623
NA,NA,NA,NA,"chr8","chr",129045608,129045628
NA,NA,NA,NA,"chr8","chr",129045614,129045634
NA,NA,NA,NA,"chr8","chr",129045615,129045635
NA,NA,NA,NA,"chr8","chr",129045643,129045663
NA,NA,NA,NA,"chr8","chr",129045648,129045668
NA,NA,NA,NA,"chr8","chr",129045651,129045671
NA,NA,NA,NA,"chr8","chr",129045652,129045672
NA,NA,NA,NA,"chr8","chr",129045655,129045675
NA,NA,NA,NA,"chr8","chr",129045659,129045679
NA,NA,NA,NA,"chr8","chr",129045674,129045694
NA,NA,NA,NA,"chr8","chr",129045704,129045724
NA,NA,NA,NA,"chr8","chr",129045715,129045735
NA,NA,NA,NA,"chr8","chr",129045718,129045738
NA,NA,NA,NA,"chr8","chr",129045720,129045740
NA,NA,NA,NA,"chr8","chr",129045723,129045743
NA,NA,NA,NA,"chr8","chr",129045739,129045759
NA,NA,NA,NA,"chr8","chr",129045742,129045762
NA,NA,NA,NA,"chr8","chr",129045743,129045763
NA,NA,NA,NA,"chr8","chr",129045746,129045766
NA,NA,NA,NA,"chr8","chr",129045750,129045770
NA,NA,NA,NA,"chr8","chr",129045758,129045778
NA,NA,NA,NA,"chr8","chr",129045762,129045782
NA,NA,NA,NA,"chr8","chr",129045763,129045783
NA,NA,NA,NA,"chr8","chr",129045772,129045792
NA,NA,NA,NA,"chr8","chr",129045775,129045795
NA,NA,NA,NA,"chr8","chr",129045811,129045831
NA,NA,NA,NA,"chr8","chr",129045841,129045861
NA,NA,NA,NA,"chr8","chr",129045860,129045880
NA,NA,NA,NA,"chr8","chr",129045867,129045887
NA,NA,NA,NA,"chr8","chr",129045874,129045894
NA,NA,NA,NA,"chr8","chr",129045875,129045895
NA,NA,NA,NA,"chr8","chr",129045878,129045898
NA,NA,NA,NA,"chr8","chr",129045879,129045899
NA,NA,NA,NA,"chr8","chr",129045880,129045900
NA,NA,NA,NA,"chr8","chr",129045886,129045906
NA,NA,NA,NA,"chr8","chr",129045906,129045926
NA,NA,NA,NA,"chr8","chr",129045911,129045931
NA,NA,NA,NA,"chr8","chr",129045928,129045948
NA,NA,NA,NA,"chr8","chr",129045930,129045950
NA,NA,NA,NA,"chr8","chr",129045931,129045951
NA,NA,NA,NA,"chr8","chr",129045932,129045952
NA,NA,NA,NA,"chr8","chr",129045932,129045952
NA,NA,NA,NA,"chr8","chr",129045963,129045983
NA,NA,NA,NA,"chr8","chr",129045976,129045996
NA,NA,NA,NA,"chr8","chr",129045993,129046013
NA,NA,NA,NA,"chr8","chr",129045996,129046016
NA,NA,NA,NA,"chr8","chr",129046023,129046043
NA,NA,NA,NA,"chr8","chr",129046026,129046046
NA,NA,NA,NA,"chr8","chr",129046034,129046054
NA,NA,NA,NA,"chr8","chr",129046034,129046054
NA,NA,NA,NA,"chr8","chr",129046035,129046055
NA,NA,NA,NA,"chr8","chr",129046035,129046055
NA,NA,NA,NA,"chr8","chr",129046036,129046056
NA,NA,NA,NA,"chr8","chr",129046042,129046062
NA,NA,NA,NA,"chr8","chr",129046053,129046073
NA,NA,NA,NA,"chr8","chr",129046054,129046074
NA,NA,NA,NA,"chr8","chr",129046055,129046075
NA,NA,NA,NA,"chr8","chr",129046062,129046082
NA,NA,NA,NA,"chr8","chr",129046064,129046084
NA,NA,NA,NA,"chr8","chr",129046065,129046085
NA,NA,NA,NA,"chr8","chr",129046071,129046091
NA,NA,NA,NA,"chr8","chr",129046088,129046108
NA,NA,NA,NA,"chr8","chr",129046090,129046110
NA,NA,NA,NA,"chr8","chr",129046095,129046115
NA,NA,NA,NA,"chr8","chr",129046108,129046128
NA,NA,NA,NA,"chr8","chr",129046109,129046129
NA,NA,NA,NA,"chr8","chr",129046138,129046158
NA,NA,NA,NA,"chr8","chr",129046145,129046165
NA,NA,NA,NA,"chr8","chr",129046146,129046166
NA,NA,NA,NA,"chr8","chr",129046147,129046167
NA,NA,NA,NA,"chr8","chr",129046152,129046172
NA,NA,NA,NA,"chr8","chr",129046171,129046191
NA,NA,NA,NA,"chr8","chr",129046172,129046192
NA,NA,NA,NA,"chr8","chr",129046182,129046202
NA,NA,NA,NA,"chr8","chr",129046186,129046206
NA,NA,NA,NA,"chr8","chr",129046200,129046220
NA,NA,NA,NA,"chr8","chr",129046203,129046223
NA,NA,NA,NA,"chr8","chr",129046204,129046224
NA,NA,NA,NA,"chr8","chr",129046205,129046225
NA,NA,NA,NA,"chr8","chr",129046212,129046232
NA,NA,NA,NA,"chr8","chr",129046224,129046244
NA,NA,NA,NA,"chr8","chr",129046261,129046281
NA,NA,NA,NA,"chr8","chr",129046262,129046282
NA,NA,NA,NA,"chr8","chr",129046263,129046283
NA,NA,NA,NA,"chr8","chr",129046264,129046284
NA,NA,NA,NA,"chr8","chr",129046267,129046287
NA,NA,NA,NA,"chr8","chr",129046292,129046312
NA,NA,NA,NA,"chr8","chr",129046350,129046370
NA,NA,NA,NA,"chr8","chr",129046351,129046371
NA,NA,NA,NA,"chr8","chr",129046455,129046475
NA,NA,NA,NA,"chr8","chr",129046468,129046488
NA,NA,NA,NA,"chr8","chr",129046469,129046489
NA,NA,NA,NA,"chr8","chr",129046489,129046509
NA,NA,NA,NA,"chr8","chr",129046508,129046528
NA,NA,NA,NA,"chr8","chr",129046511,129046531
NA,NA,NA,NA,"chr8","chr",129046540,129046560
NA,NA,NA,NA,"chr8","chr",129046541,129046561
NA,NA,NA,NA,"chr8","chr",129046584,129046604
NA,NA,NA,NA,"chr8","chr",129046593,129046613
NA,NA,NA,NA,"chr8","chr",129046616,129046636
NA,NA,NA,NA,"chr8","chr",129046617,129046637
NA,NA,NA,NA,"chr8","chr",129046623,129046643
NA,NA,NA,NA,"chr8","chr",129046623,129046643
NA,NA,NA,NA,"chr8","chr",129046624,129046644
NA,NA,NA,NA,"chr8","chr",129046624,129046644
NA,NA,NA,NA,"chr8","chr",129046627,129046647
NA,NA,NA,NA,"chr8","chr",129046644,129046664
NA,NA,NA,NA,"chr8","chr",129046666,129046686
NA,NA,NA,NA,"chr8","chr",129046667,129046687
NA,NA,NA,NA,"chr8","chr",129046678,129046698
NA,NA,NA,NA,"chr8","chr",129046687,129046707
NA,NA,NA,NA,"chr8","chr",129046705,129046725
NA,NA,NA,NA,"chr8","chr",129046747,129046767
NA,NA,NA,NA,"chr8","chr",129046748,129046768
NA,NA,NA,NA,"chr8","chr",129046749,129046769
NA,NA,NA,NA,"chr8","chr",129046759,129046779
NA,NA,NA,NA,"chr8","chr",129046762,129046782
NA,NA,NA,NA,"chr8","chr",129046787,129046807
NA,NA,NA,NA,"chr8","chr",129046799,129046819
NA,NA,NA,NA,"chr8","chr",129046800,129046820
NA,NA,NA,NA,"chr8","chr",129046806,129046826
NA,NA,NA,NA,"chr8","chr",129046815,129046835
NA,NA,NA,NA,"chr8","chr",129046841,129046861
NA,NA,NA,NA,"chr8","chr",129046852,129046872
NA,NA,NA,NA,"chr8","chr",129046862,129046882
NA,NA,NA,NA,"chr8","chr",129046863,129046883
NA,NA,NA,NA,"chr8","chr",129046864,129046884
NA,NA,NA,NA,"chr8","chr",129046882,129046902
NA,NA,NA,NA,"chr8","chr",129046883,129046903
NA,NA,NA,NA,"chr8","chr",129046890,129046910
NA,NA,NA,NA,"chr8","chr",129046891,129046911
NA,NA,NA,NA,"chr8","chr",129046892,129046912
NA,NA,NA,NA,"chr8","chr",129046893,129046913
NA,NA,NA,NA,"chr8","chr",129046917,129046937
NA,NA,NA,NA,"chr8","chr",129046919,129046939
NA,NA,NA,NA,"chr8","chr",129046924,129046944
NA,NA,NA,NA,"chr8","chr",129046933,129046953
NA,NA,NA,NA,"chr8","chr",129046954,129046974
NA,NA,NA,NA,"chr8","chr",129046978,129046998
NA,NA,NA,NA,"chr8","chr",129046987,129047007
NA,NA,NA,NA,"chr8","chr",129047005,129047025
NA,NA,NA,NA,"chr8","chr",129047038,129047058
NA,NA,NA,NA,"chr8","chr",129047044,129047064
NA,NA,NA,NA,"chr8","chr",129047047,129047067
NA,NA,NA,NA,"chr8","chr",129047077,129047097
NA,NA,NA,NA,"chr8","chr",129047078,129047098
NA,NA,NA,NA,"chr8","chr",129047087,129047107
NA,NA,NA,NA,"chr8","chr",129047093,129047113
NA,NA,NA,NA,"chr8","chr",129047094,129047114
NA,NA,NA,NA,"chr8","chr",129047202,129047222
NA,NA,NA,NA,"chr8","chr",129047223,129047243
NA,NA,NA,NA,"chr8","chr",129047223,129047243
NA,NA,NA,NA,"chr8","chr",129047268,129047288
NA,NA,NA,NA,"chr8","chr",129047272,129047292
NA,NA,NA,NA,"chr8","chr",129047276,129047296
NA,NA,NA,NA,"chr8","chr",129047277,129047297
NA,NA,NA,NA,"chr8","chr",129047278,129047298
NA,NA,NA,NA,"chr8","chr",129047282,129047302
NA,NA,NA,NA,"chr8","chr",129047283,129047303
NA,NA,NA,NA,"chr8","chr",129047284,129047304
NA,NA,NA,NA,"chr8","chr",129047303,129047323
NA,NA,NA,NA,"chr8","chr",129047308,129047328
NA,NA,NA,NA,"chr8","chr",129047325,129047345
NA,NA,NA,NA,"chr8","chr",129047336,129047356
NA,NA,NA,NA,"chr8","chr",129047381,129047401
NA,NA,NA,NA,"chr8","chr",129047395,129047415
NA,NA,NA,NA,"chr8","chr",129047401,129047421
NA,NA,NA,NA,"chr8","chr",129047401,129047421
NA,NA,NA,NA,"chr8","chr",129047419,129047439
NA,NA,NA,NA,"chr8","chr",129047420,129047440
NA,NA,NA,NA,"chr8","chr",129047421,129047441
NA,NA,NA,NA,"chr8","chr",129047429,129047449
NA,NA,NA,NA,"chr8","chr",129047436,129047456
NA,NA,NA,NA,"chr8","chr",129047437,129047457
NA,NA,NA,NA,"chr8","chr",129047441,129047461
NA,NA,NA,NA,"chr8","chr",129047445,129047465
NA,NA,NA,NA,"chr8","chr",129047450,129047470
NA,NA,NA,NA,"chr8","chr",129047464,129047484
NA,NA,NA,NA,"chr8","chr",129047465,129047485
NA,NA,NA,NA,"chr8","chr",129047476,129047496
NA,NA,NA,NA,"chr8","chr",129047491,129047511
NA,NA,NA,NA,"chr8","chr",129047493,129047513
NA,NA,NA,NA,"chr8","chr",129047494,129047514
NA,NA,NA,NA,"chr8","chr",129047504,129047524
NA,NA,NA,NA,"chr8","chr",129047505,129047525
NA,NA,NA,NA,"chr8","chr",129047510,129047530
NA,NA,NA,NA,"chr8","chr",129047533,129047553
NA,NA,NA,NA,"chr8","chr",129047534,129047554
NA,NA,NA,NA,"chr8","chr",129047535,129047555
NA,NA,NA,NA,"chr8","chr",129047559,129047579
NA,NA,NA,NA,"chr8","chr",129047565,129047585
NA,NA,NA,NA,"chr8","chr",129047569,129047589
NA,NA,NA,NA,"chr8","chr",129047576,129047596
NA,NA,NA,NA,"chr8","chr",129047593,129047613
NA,NA,NA,NA,"chr8","chr",129047613,129047633
NA,NA,NA,NA,"chr8","chr",129047614,129047634
NA,NA,NA,NA,"chr8","chr",129047641,129047661
NA,NA,NA,NA,"chr8","chr",129047645,129047665
NA,NA,NA,NA,"chr8","chr",129047652,129047672
NA,NA,NA,NA,"chr8","chr",129047658,129047678
NA,NA,NA,NA,"chr8","chr",129047666,129047686
NA,NA,NA,NA,"chr8","chr",129047672,129047692
NA,NA,NA,NA,"chr8","chr",129047673,129047693
NA,NA,NA,NA,"chr8","chr",129047692,129047712
NA,NA,NA,NA,"chr8","chr",129047720,129047740
NA,NA,NA,NA,"chr8","chr",129047727,129047747
NA,NA,NA,NA,"chr8","chr",129047728,129047748
NA,NA,NA,NA,"chr8","chr",129047731,129047751
NA,NA,NA,NA,"chr8","chr",129047739,129047759
NA,NA,NA,NA,"chr8","chr",129047740,129047760
NA,NA,NA,NA,"chr8","chr",129047749,129047769
NA,NA,NA,NA,"chr8","chr",129047768,129047788
NA,NA,NA,NA,"chr8","chr",129047769,129047789
NA,NA,NA,NA,"chr8","chr",129047792,129047812
NA,NA,NA,NA,"chr8","chr",129047800,129047820
NA,NA,NA,NA,"chr8","chr",129047833,129047853
NA,NA,NA,NA,"chr8","chr",129047833,129047853
NA,NA,NA,NA,"chr8","chr",129047834,129047854
NA,NA,NA,NA,"chr8","chr",129047834,129047854
NA,NA,NA,NA,"chr8","chr",129047835,129047855
NA,NA,NA,NA,"chr8","chr",129047836,129047856
NA,NA,NA,NA,"chr8","chr",129047837,129047857
NA,NA,NA,NA,"chr8","chr",129047846,129047866
NA,NA,NA,NA,"chr8","chr",129047853,129047873
NA,NA,NA,NA,"chr8","chr",129047854,129047874
NA,NA,NA,NA,"chr8","chr",129047858,129047878
NA,NA,NA,NA,"chr8","chr",129047861,129047881
NA,NA,NA,NA,"chr8","chr",129047926,129047946
NA,NA,NA,NA,"chr8","chr",129047929,129047949
NA,NA,NA,NA,"chr8","chr",129047964,129047984
NA,NA,NA,NA,"chr8","chr",129047982,129048002
NA,NA,NA,NA,"chr8","chr",129048008,129048028
NA,NA,NA,NA,"chr8","chr",129048011,129048031
NA,NA,NA,NA,"chr8","chr",129048025,129048045
NA,NA,NA,NA,"chr8","chr",129048053,129048073
NA,NA,NA,NA,"chr8","chr",129048130,129048150
NA,NA,NA,NA,"chr8","chr",129048166,129048186
NA,NA,NA,NA,"chr8","chr",129048180,129048200
NA,NA,NA,NA,"chr8","chr",129048190,129048210
NA,NA,NA,NA,"chr8","chr",129048191,129048211
NA,NA,NA,NA,"chr8","chr",129048198,129048218
NA,NA,NA,NA,"chr8","chr",129048299,129048319
NA,NA,NA,NA,"chr8","chr",129048319,129048339
NA,NA,NA,NA,"chr8","chr",129048324,129048344
NA,NA,NA,NA,"chr8","chr",129048330,129048350
NA,NA,NA,NA,"chr8","chr",129048338,129048358
NA,NA,NA,NA,"chr8","chr",129048346,129048366
NA,NA,NA,NA,"chr8","chr",129048357,129048377
NA,NA,NA,NA,"chr8","chr",129048366,129048386
NA,NA,NA,NA,"chr8","chr",129048377,129048397
NA,NA,NA,NA,"chr8","chr",129048386,129048406
NA,NA,NA,NA,"chr8","chr",129048387,129048407
NA,NA,NA,NA,"chr8","chr",129048415,129048435
NA,NA,NA,NA,"chr8","chr",129048440,129048460
NA,NA,NA,NA,"chr8","chr",129048441,129048461
NA,NA,NA,NA,"chr8","chr",129048459,129048479
NA,NA,NA,NA,"chr8","chr",129048460,129048480
NA,NA,NA,NA,"chr8","chr",129048461,129048481
NA,NA,NA,NA,"chr8","chr",129048481,129048501
NA,NA,NA,NA,"chr8","chr",129048509,129048529
NA,NA,NA,NA,"chr8","chr",129048512,129048532
NA,NA,NA,NA,"chr8","chr",129048517,129048537
NA,NA,NA,NA,"chr8","chr",129048520,129048540
NA,NA,NA,NA,"chr8","chr",129048546,129048566
NA,NA,NA,NA,"chr8","chr",129048554,129048574
NA,NA,NA,NA,"chr8","chr",129048605,129048625
NA,NA,NA,NA,"chr8","chr",129048608,129048628
NA,NA,NA,NA,"chr8","chr",129048609,129048629
NA,NA,NA,NA,"chr8","chr",129048614,129048634
NA,NA,NA,NA,"chr8","chr",129048618,129048638
NA,NA,NA,NA,"chr8","chr",129048619,129048639
NA,NA,NA,NA,"chr8","chr",129048622,129048642
NA,NA,NA,NA,"chr8","chr",129048628,129048648
NA,NA,NA,NA,"chr8","chr",129048628,129048648
NA,NA,NA,NA,"chr8","chr",129048635,129048655
NA,NA,NA,NA,"chr8","chr",129048651,129048671
NA,NA,NA,NA,"chr8","chr",129048652,129048672
NA,NA,NA,NA,"chr8","chr",129048665,129048685
NA,NA,NA,NA,"chr8","chr",129048667,129048687
NA,NA,NA,NA,"chr8","chr",129048668,129048688
NA,NA,NA,NA,"chr8","chr",129048670,129048690
NA,NA,NA,NA,"chr8","chr",129048683,129048703
NA,NA,NA,NA,"chr8","chr",129048691,129048711
NA,NA,NA,NA,"chr8","chr",129048692,129048712
NA,NA,NA,NA,"chr8","chr",129048705,129048725
NA,NA,NA,NA,"chr8","chr",129048710,129048730
NA,NA,NA,NA,"chr8","chr",129048719,129048739
NA,NA,NA,NA,"chr8","chr",129048740,129048760
NA,NA,NA,NA,"chr8","chr",129048741,129048761
NA,NA,NA,NA,"chr8","chr",129048744,129048764
NA,NA,NA,NA,"chr8","chr",129048747,129048767
NA,NA,NA,NA,"chr8","chr",129048752,129048772
NA,NA,NA,NA,"chr8","chr",129048776,129048796
NA,NA,NA,NA,"chr8","chr",129048777,129048797
NA,NA,NA,NA,"chr8","chr",129048778,129048798
NA,NA,NA,NA,"chr8","chr",129048779,129048799
NA,NA,NA,NA,"chr8","chr",129048780,129048800
NA,NA,NA,NA,"chr8","chr",129048781,129048801
NA,NA,NA,NA,"chr8","chr",129048782,129048802
NA,NA,NA,NA,"chr8","chr",129048784,129048804
NA,NA,NA,NA,"chr8","chr",129048785,129048805
NA,NA,NA,NA,"chr8","chr",129048788,129048808
NA,NA,NA,NA,"chr8","chr",129048789,129048809
NA,NA,NA,NA,"chr8","chr",129048815,129048835
NA,NA,NA,NA,"chr8","chr",129048823,129048843
NA,NA,NA,NA,"chr8","chr",129048824,129048844
NA,NA,NA,NA,"chr8","chr",129048864,129048884
NA,NA,NA,NA,"chr8","chr",129048868,129048888
NA,NA,NA,NA,"chr8","chr",129048870,129048890
NA,NA,NA,NA,"chr8","chr",129048873,129048893
NA,NA,NA,NA,"chr8","chr",129048874,129048894
NA,NA,NA,NA,"chr8","chr",129048897,129048917
NA,NA,NA,NA,"chr8","chr",129048908,129048928
NA,NA,NA,NA,"chr8","chr",129048962,129048982
NA,NA,NA,NA,"chr8","chr",129048966,129048986
NA,NA,NA,NA,"chr8","chr",129048967,129048987
NA,NA,NA,NA,"chr8","chr",129048968,129048988
NA,NA,NA,NA,"chr8","chr",129048971,129048991
NA,NA,NA,NA,"chr8","chr",129048979,129048999
NA,NA,NA,NA,"chr8","chr",129048980,129049000
NA,NA,NA,NA,"chr8","chr",129048993,129049013
NA,NA,NA,NA,"chr8","chr",129048994,129049014
NA,NA,NA,NA,"chr8","chr",129049007,129049027
NA,NA,NA,NA,"chr8","chr",129049008,129049028
NA,NA,NA,NA,"chr8","chr",129049023,129049043
NA,NA,NA,NA,"chr8","chr",129049028,129049048
NA,NA,NA,NA,"chr8","chr",129049032,129049052
NA,NA,NA,NA,"chr8","chr",129049051,129049071
NA,NA,NA,NA,"chr8","chr",129049054,129049074
NA,NA,NA,NA,"chr8","chr",129049072,129049092
NA,NA,NA,NA,"chr8","chr",129049089,129049109
NA,NA,NA,NA,"chr8","chr",129049099,129049119
NA,NA,NA,NA,"chr8","chr",129049100,129049120
NA,NA,NA,NA,"chr8","chr",129049105,129049125
NA,NA,NA,NA,"chr8","chr",129049108,129049128
NA,NA,NA,NA,"chr8","chr",129049111,129049131
NA,NA,NA,NA,"chr8","chr",129049118,129049138
NA,NA,NA,NA,"chr8","chr",129049119,129049139
NA,NA,NA,NA,"chr8","chr",129049126,129049146
NA,NA,NA,NA,"chr8","chr",129049156,129049176
NA,NA,NA,NA,"chr8","chr",129049157,129049177
NA,NA,NA,NA,"chr8","chr",129049161,129049181
NA,NA,NA,NA,"chr8","chr",129049165,129049185
NA,NA,NA,NA,"chr8","chr",129049170,129049190
NA,NA,NA,NA,"chr8","chr",129049180,129049200
NA,NA,NA,NA,"chr8","chr",129049181,129049201
NA,NA,NA,NA,"chr8","chr",129049186,129049206
NA,NA,NA,NA,"chr8","chr",129049187,129049207
NA,NA,NA,NA,"chr8","chr",129049188,129049208
NA,NA,NA,NA,"chr8","chr",129049191,129049211
NA,NA,NA,NA,"chr8","chr",129049196,129049216
NA,NA,NA,NA,"chr8","chr",129049197,129049217
NA,NA,NA,NA,"chr8","chr",129049199,129049219
NA,NA,NA,NA,"chr8","chr",129049200,129049220
NA,NA,NA,NA,"chr8","chr",129049208,129049228
NA,NA,NA,NA,"chr8","chr",129049209,129049229
NA,NA,NA,NA,"chr8","chr",129049215,129049235
NA,NA,NA,NA,"chr8","chr",129049219,129049239
NA,NA,NA,NA,"chr8","chr",129049220,129049240
NA,NA,NA,NA,"chr8","chr",129049261,129049281
NA,NA,NA,NA,"chr8","chr",129049262,129049282
NA,NA,NA,NA,"chr8","chr",129049271,129049291
NA,NA,NA,NA,"chr8","chr",129049288,129049308
NA,NA,NA,NA,"chr8","chr",129049289,129049309
NA,NA,NA,NA,"chr8","chr",129049290,129049310
NA,NA,NA,NA,"chr8","chr",129049295,129049315
NA,NA,NA,NA,"chr8","chr",129049298,129049318
NA,NA,NA,NA,"chr8","chr",129049310,129049330
NA,NA,NA,NA,"chr8","chr",129049317,129049337
NA,NA,NA,NA,"chr8","chr",129049321,129049341
NA,NA,NA,NA,"chr8","chr",129049323,129049343
NA,NA,NA,NA,"chr8","chr",129049329,129049349
NA,NA,NA,NA,"chr8","chr",129049334,129049354
NA,NA,NA,NA,"chr8","chr",129049337,129049357
NA,NA,NA,NA,"chr8","chr",129049340,129049360
NA,NA,NA,NA,"chr8","chr",129049341,129049361
NA,NA,NA,NA,"chr8","chr",129049347,129049367
NA,NA,NA,NA,"chr8","chr",129049352,129049372
NA,NA,NA,NA,"chr8","chr",129049353,129049373
NA,NA,NA,NA,"chr8","chr",129049377,129049397
NA,NA,NA,NA,"chr8","chr",129049378,129049398
NA,NA,NA,NA,"chr8","chr",129049381,129049401
NA,NA,NA,NA,"chr8","chr",129049382,129049402
NA,NA,NA,NA,"chr8","chr",129049385,129049405
NA,NA,NA,NA,"chr8","chr",129049386,129049406
